image1.jpg,955.31085,342.0236,-290.457,953.4733,331.54312,-264.28754,955.54175,331.3877,-264.33478,957.43567,331.15622,-264.30905,944.38934,331.81305,-279.1966,939.49634,332.31836,-279.23132,933.753,333.3058,-279.28186,951.18005,336.07922,-116.86413,917.2089,342.33533,-185.14462,960.24786,356.76923,-235.05225,948.16016,357.10663,-254.67456,986.54834,424.0866,1.3045084,876.8499,416.8819,-159.89139,990.49005,521.9186,64.91709,863.09705,514.9746,-160.51424,1001.06836,601.61163,-72.955154,885.158,603.6699,-249.29964,1004.71826,629.2308,-110.501785,882.4365,632.4185,-294.1735,999.33575,627.48145,-157.58728,897.1328,631.53455,-323.83392,995.56195,620.23517,-95.81933,902.3146,623.0005,-261.6794,963.06104,606.9828,58.85547,903.61914,607.7033,-58.843185,956.5923,740.6257,93.44332,893.0117,742.7786,-30.365324,951.2277,863.04126,260.53806,897.47845,864.299,132.13666,934.59406,881.774,267.88568,898.5798,882.8735,137.5997,989.01636,897.28314,132.49411,913.7306,902.5631,-28.219452
image10.jpg,977.3163,405.57422,-352.69836,980.98846,393.08084,-322.9283,983.3067,392.5325,-322.91425,985.36035,391.85953,-322.89267,971.0619,391.94186,-351.353,966.01514,390.42975,-351.4386,960.5442,388.7361,-351.44907,979.6915,391.54468,-132.22879,943.4829,386.67526,-260.82788,977.491,415.08966,-276.6059,965.91956,415.2796,-313.75122,987.5219,443.45123,73.41999,901.7538,443.60336,-197.12057,979.01117,503.83508,236.38417,817.8748,481.39514,-114.433174,975.57404,564.0318,135.29008,860.91876,562.9009,-54.151157,972.2836,586.4558,120.20013,867.51996,585.288,-63.40267,973.91003,586.6436,79.07476,878.1788,582.27405,-76.32843,973.859,578.20166,113.86746,878.7889,575.3697,-52.75842,964.59674,622.2484,88.595955,910.0578,620.6841,-88.37584,968.96436,749.5246,68.82372,912.14124,749.15155,-76.35126,952.5969,869.44244,198.1625,917.92615,871.6052,66.4738,937.9557,891.73285,201.67247,914.4209,894.4038,69.41212,991.69556,905.3036,65.91396,949.0677,901.9529,-95.99842
image100.jpg,1046.5164,347.31293,-338.38904,1043.1007,335.80573,-308.6363,1044.2812,335.76785,-308.68265,1045.4625,335.71255,-308.66562,1035.5253,336.22614,-323.31137,1030.7386,336.94745,-323.35535,1025.626,337.9863,-323.39987,1038.2239,344.05237,-141.14037,1007.6426,348.17474,-208.23178,1048.9581,361.87866,-275.39938,1040.1172,362.22668,-294.79224,1076.3203,435.06985,-27.282663,956.95496,429.97736,-129.33327,1096.8253,516.0051,35.458187,881.8203,495.45236,-118.545555,1064.3015,570.42334,-147.42093,930.0954,565.5885,-253.92577,1055.8829,587.1875,-197.62668,946.5271,582.21313,-304.19342,1048.9817,580.1269,-233.509,955.40515,570.7429,-323.06064,1049.6193,574.3659,-165.6049,952.1536,565.32587,-262.36746,1030.8428,631.76825,34.38001,964.3421,625.8808,-34.398464,1024.6086,763.95703,47.90519,947.7745,757.2346,-12.447594,1018.3123,891.56213,305.89056,948.80066,877.5868,240.90305,1005.787,908.7741,321.38962,950.6071,896.4207,256.23685,1024.0237,929.20953,156.398,968.52563,920.0013,80.57811
image101.jpg,961.20703,281.22714,-412.65955,970.5785,267.91107,-390.3922,976.5304,268.2852,-390.39572,981.401,268.95312,-390.3948,953.578,268.72925,-386.0088,948.10614,269.44562,-386.04617,943.34,270.34674,-386.0124,990.83154,277.23154,-242.10437,939.9806,278.6419,-222.50893,973.7448,297.52274,-355.6621,951.6344,298.4056,-350.22754,1042.7155,375.92337,-137.97554,896.23444,373.33188,-90.20138,1100.6228,455.5094,-73.447556,836.1122,449.93747,-13.187606,1043.9568,524.6266,-184.06592,877.52435,520.2526,-136.4462,1025.9995,538.4687,-224.6697,890.56586,538.4663,-174.51051,1017.557,525.6009,-242.17587,900.35596,526.384,-196.95132,1021.33746,519.1353,-189.7885,897.5712,519.8653,-145.83252,999.2403,584.33405,-20.999111,920.71075,581.2856,20.827772,991.0479,730.82117,8.590857,909.86115,728.8371,29.955057,983.8512,868.8963,249.58443,913.82214,868.21954,266.5078,980.4483,890.6837,263.27228,923.3878,888.6383,281.46286,968.7306,903.7683,92.72511,911.5864,914.6929,118.236755
image102.jpg,749.5833,235.88052,-213.9795,760.55304,221.45705,-233.55507,764.6597,221.22778,-233.6419,769.2936,220.91653,-233.74341,754.3146,221.97972,-188.88219,753.7807,221.98964,-188.84084,753.3371,221.8908,-188.85881,798.3709,229.35977,-247.91951,774.2042,229.03323,-48.646053,759.0541,252.00044,-215.315,751.48895,253.49434,-157.84154,858.748,327.9931,-279.39487,752.18555,331.71286,104.577255,923.71643,419.9249,-292.10574,743.95154,425.89407,162.66731,860.9976,501.3351,-276.364,741.9031,494.22073,-12.091087,839.1572,516.59595,-318.9226,747.3125,521.26794,-38.27516,830.32513,499.4115,-324.62595,750.0381,518.165,-80.40012,834.30493,494.20337,-273.19196,751.55115,507.78696,-35.793816,833.1269,545.7699,-114.1323,770.94977,544.4908,114.180244,826.39136,700.02014,-75.26652,772.4208,696.2612,137.24379,834.33,853.6471,69.61253,780.02,847.3639,291.82242,845.7158,879.35846,73.33883,797.1242,873.1661,297.24286,783.1148,898.16925,-79.19225,725.38745,887.2021,184.74701
image103.jpg,1069.9006,359.55096,-320.55966,1067.4044,345.6202,-293.88095,1068.173,345.3195,-293.9727,1068.8866,345.0959,-294.0063,1060.8254,345.93686,-314.0891,1056.3092,345.889,-314.13632,1051.4618,346.00882,-314.23795,1058.5358,349.21063,-142.58388,1033.2399,351.36313,-234.2911,1070.3231,372.53674,-262.74982,1061.3112,372.159,-289.29138,1093.4558,433.3373,-2.7752576,979.6558,429.1633,-207.1599,1105.8789,523.7356,59.43385,948.41315,520.52856,-203.93889,1117.8396,603.19415,-111.54207,957.114,605.13806,-295.50333,1124.1982,630.4745,-155.42896,952.5603,632.41223,-344.19302,1120.164,628.5671,-203.13582,964.86475,631.76,-377.30817,1116.795,621.23785,-135.61357,970.2003,622.8859,-308.8208,1051.27,619.5953,83.92164,990.21265,614.2998,-83.98006,1043.9873,750.96106,168.40248,981.15234,749.11676,-107.77154,1029.2631,873.42505,380.92654,975.73035,884.97174,27.08392,1016.1312,897.98486,392.62695,965.20514,912.4396,29.099445,1065.2048,915.7942,261.0427,1014.8006,925.7427,-150.50792
image104.jpg,988.04913,296.6957,-335.41232,996.88055,281.29358,-315.48788,1002.4941,281.0377,-315.61487,1007.5084,280.98117,-315.65607,980.1276,281.0514,-311.86328,974.90765,280.82147,-311.85037,971.02844,280.96695,-311.88416,1014.2327,284.8354,-174.67609,966.8209,285.67587,-156.74696,998.9669,311.02234,-280.67398,978.7474,311.46448,-275.6633,1063.5161,373.89618,-94.1785,923.286,375.28818,-45.187683,1081.354,471.2632,-73.956604,888.8052,471.03036,20.951,1069.6378,564.58606,-257.11945,876.39526,560.77234,-121.76102,1073.4309,596.3555,-310.43723,870.0774,590.01373,-165.09555,1060.7059,591.96857,-354.5579,876.957,588.4758,-215.59117,1056.3119,581.7624,-277.09406,883.0641,579.50116,-145.38158,1024.4407,583.3571,-7.861664,947.4238,579.1744,7.8843293,1022.6565,731.4809,-58.16901,934.4488,726.83844,-28.639599,1015.0487,862.39435,223.06699,927.32434,861.51874,220.75702,1006.9526,877.86176,240.22273,934.95166,875.47797,235.78088,1019.8429,910.7693,60.459087,939.005,910.2691,59.474854
image105.jpg,757.3561,241.53386,-229.8649,765.6647,225.3876,-249.87943,769.4043,224.50308,-249.94707,773.511,223.56291,-249.95384,760.2816,226.70113,-205.96791,759.9819,226.72041,-205.92339,759.721,226.60811,-205.97978,801.7967,227.3735,-272.49957,781.70776,230.04039,-74.57056,769.3331,254.96188,-234.84456,761.85254,256.70502,-177.56404,867.68945,318.8806,-327.16354,758.3805,336.55765,79.55901,870.05597,439.24475,-351.0293,748.87134,440.2293,185.27652,835.4478,542.2163,-382.50403,721.737,533.1407,68.31319,831.89215,576.05286,-433.11478,716.66986,562.78455,49.17342,816.85,570.65515,-455.97992,717.9387,561.9504,-7.5433373,813.6192,560.53394,-388.24414,721.76184,552.0803,39.444042,851.3343,544.63324,-101.06925,782.8672,545.5529,101.00792,858.5763,710.159,-126.92842,780.6633,706.16724,139.81352,860.0827,858.2633,112.50129,786.41986,847.4639,392.47446,868.9934,879.82166,123.76973,805.3342,865.80493,407.43478,817.91327,907.8587,-50.945633,755.21246,896.87823,283.1215
image106.jpg,1027.2045,424.3096,-415.03275,1030.1399,411.28702,-394.59546,1030.7129,410.64352,-394.58734,1031.2667,409.85727,-394.59113,1025.005,409.1862,-432.57516,1021.64246,406.99588,-432.65393,1017.7669,404.3485,-432.7415,1018.2287,402.06033,-229.45013,1000.2262,393.74146,-406.57733,1019.3946,431.33868,-344.84393,1013.6532,428.1276,-396.37164,1029.279,445.4379,-49.983963,912.5796,437.22333,-320.54544,1049.1218,516.17035,90.75412,839.21204,505.86176,-300.4287,1026.8837,583.8148,-67.53312,886.0501,581.7216,-363.02893,1025.3143,602.33716,-103.78702,901.3797,599.0485,-405.71344,1020.27686,598.8191,-147.82845,910.9203,586.975,-419.70102,1019.07556,592.34503,-88.40932,907.3903,581.5106,-364.58563,995.0308,622.8682,95.290596,929.4883,621.7578,-95.34166,982.19446,755.8281,202.21153,924.86975,761.4749,-140.95274,982.62933,884.09796,430.68695,903.8585,894.70996,-7.673059,975.3309,900.554,445.22073,896.2516,915.3843,-4.4911327,997.4159,920.577,311.4932,944.3497,933.72766,-195.1208
image107.jpg,958.7971,362.13782,-505.8872,966.0434,349.04422,-504.29953,970.8181,348.2174,-504.21777,974.4547,346.9634,-504.2497,951.8259,348.09424,-506.01117,946.5644,346.94324,-506.1188,941.0467,345.44092,-506.10403,979.71564,340.45624,-367.46915,933.6498,338.749,-373.7986,965.72986,371.45734,-441.32242,949.252,370.2541,-443.87744,1025.1456,391.3432,-198.53726,878.44336,385.91052,-185.75218,1093.0126,472.94836,-81.46127,809.08655,459.70212,-70.433266,1036.034,543.74756,-169.07056,855.7842,536.6313,-156.17676,1017.0742,558.1795,-199.1755,871.9679,554.8956,-183.27415,1010.8718,547.0208,-226.73422,881.62964,544.0721,-211.92601,1013.432,540.4626,-177.08104,879.4661,537.3286,-164.7273,983.0967,584.53125,-11.832811,906.7294,583.0446,11.833938,976.9329,728.5694,-20.336224,899.8253,726.77264,-12.456036,992.932,864.2673,119.30388,882.8514,864.77747,112.20856,1000.52466,879.9087,122.96435,886.08185,880.02094,115.819405,956.3873,903.1019,-54.75236,879.53326,907.7991,-51.897297
